x heigth(x) 
8600.0,51.901893803805365
8800.0,45.15745032486091
9000.0,39.16389509898706
9200.0,33.85732185702312
9400.0,29.17625749321696
9600.0,25.062063262558762
9800.0,21.459239080080394
10000.0,18.315638888734178
10200.0,15.5826057943345
10400.0,13.215036089234848
10600.0,11.171381433530835
10800.0,9.413598369701631
11000.0,7.907054051593441
11200.0,6.620396609680052
11400.0,5.525397988803928
11600.0,4.596776417277874
11800.0,3.8120049296441576
12000.0,3.1511115984444413
12200.0,2.596476358143996
12400.0,2.1326285479854796
12600.0,1.746048577127756
12800.0,1.4249764381924648
13000.0,1.1592291739045915
13200.0,0.9400288421806869
13400.0,0.7598420311792398
13600.0,0.6122315483683631
13800.0,0.4917205453989819
14000.0,0.3936690406550783
14200.0,0.3141625596901382
14400.0,0.24991242536772246
14600.0,0.19816708886150622
14800.0,0.15663379391802595
15000.0,0.12340980408667956
15200.0,0.09692239027206014
15400.0,0.07587676855946868
15600.0,0.05921119080918744
15800.0,0.046058418491265955
16000.0,0.035712849641635215
16200.0,0.027602616196642733
16400.0,0.02126602136671332
16600.0,0.016331741703409983
16800.0,0.01250227412754139
17000.0,0.00954016287307923
17200.0,0.007256593892722123
17400.0,0.00550199392283468
17600.0,0.004158317552466662
17800.0,0.003132747947739331
18000.0,0.002352575200009771
18200.0,0.001761050591527517
18400.0,0.0013140455149913044
18600.0,0.0009773705338968351
18800.0,0.0007246333747471344
19000.0,0.0005355347802793108
19200.0,0.0003945184222626861
19400.0,0.00028970577440751773
19600.0,0.0002120592754873814
19800.0,0.00015472755133122442
20000.0,0.00011253517471925911
